trackid,uid,rating
SOBLJWG12A8C135FC8,4940,6
SOBLJWG12A8C135FC8,6902,10
SOGPGIO12A81C21C22,1474,7
SOGPGIO12A81C21C22,1669,6
SOGPGIO12A81C21C22,4293,10
SOWDRKM12AB01838C7,208,6
SOWDRKM12AB01838C7,2669,9
SOWDRKM12AB01838C7,3903,6
SOXDWAN12A8C13489B,163,9
SOXDWAN12A8C13489B,2267,8
SOXDWAN12A8C13489B,2813,10
SOXPWVH12A8C13B68E,474,9
SOXPWVH12A8C13B68E,1251,10
SOXPWVH12A8C13B68E,2311,6
SONDXDP12A6D4F866C,721,6
SONDXDP12A6D4F866C,1281,6
SONDXDP12A6D4F866C,3765,6
SOVXEVL12A6D4FBF1D,2475,7
SOVXEVL12A6D4FBF1D,5651,10
SOVXEVL12A6D4FBF1D,8907,6
SOYHFNB12AB0180890,3043,6
SOYHFNB12AB0180890,4830,6
SOYHFNB12AB0180890,5281,8
SOLDPJU12A81C2281E,256,6
SOLDPJU12A81C2281E,1727,7
SOLDPJU12A81C2281E,4987,9
SOTNMGN12A58A7A6F6,941,10
SOTNMGN12A58A7A6F6,2062,9
SOTNMGN12A58A7A6F6,4393,9
SOGRSAV12A6701FBBD,1839,8
SOGRSAV12A6701FBBD,5160,9
SOGRSAV12A6701FBBD,7625,7
SOCJTQO12AB017F6AC,548,10
SOCJTQO12AB017F6AC,1657,10
SOCJTQO12AB017F6AC,2180,7
SOOOBPU12A6D4FC54A,769,7
SOOOBPU12A6D4FC54A,1713,7
SOOOBPU12A6D4FC54A,2104,7
SOWYQOV12AF729E1A1,1395,8
SOWYQOV12AF729E1A1,3164,10
SOWYQOV12AF729E1A1,5448,7
SOESBKZ12A8C1445DA,2199,7
SOESBKZ12A8C1445DA,2395,10
SOESBKZ12A8C1445DA,5134,7
SOHADGT12A8C13C740,1600,10
SOHADGT12A8C13C740,3049,8
SOHADGT12A8C13C740,3401,6
SOTXDYK12AAF3B4B9F,651,10
SOTXDYK12AAF3B4B9F,3898,7
SOTXDYK12AAF3B4B9F,7160,6
SOMCFYL12A81C239F0,3032,7
SOMCFYL12A81C239F0,3333,10
SOMCFYL12A81C239F0,4268,9
SOGIUWE12A670215DC,2393,7
SOGIUWE12A670215DC,3400,9
SOGIUWE12A670215DC,6443,9
SOAFEJH12A6D4F971F,1837,6
SOAFEJH12A6D4F971F,5152,7
SOAFEJH12A6D4F971F,7098,6
SOAZQKU12AB0185DF3,648,10
SOAZQKU12AB0185DF3,3648,9
SOAZQKU12AB0185DF3,3697,6
SOZOPPF12A8A9D9130,471,9
SOZOPPF12A8A9D9130,1718,9
SOZOPPF12A8A9D9130,3423,7
SOIWLHH12A8C13B9EE,2666,10
SOIWLHH12A8C13B9EE,4724,7
SOIWLHH12A8C13B9EE,6662,9
SOPQNJZ12A58A79564,458,6
SOPQNJZ12A58A79564,2925,6
SOPQNJZ12A58A79564,6110,7
SOAHRTY12AC468AF45,1027,6
SOAHRTY12AC468AF45,3354,10
SOAHRTY12AC468AF45,6558,10
SOFKQMW12A8C1326B5,2467,9
SOFKQMW12A8C1326B5,2636,9
SOFKQMW12A8C1326B5,5367,8
SONRUUU12A8C13C821,3293,6
SONRUUU12A8C13C821,6473,8
SONRUUU12A8C13C821,6971,8
SONXCLB12A8C138FEB,2763,6
SONXCLB12A8C138FEB,4425,9
SONXCLB12A8C138FEB,5256,10
SORUUEV12A58A7B9FA,557,9
SORUUEV12A58A7B9FA,3833,8
SORUUEV12A58A7B9FA,5643,7
SOCAZDF12A58A7AF5F,58,9
SOCAZDF12A58A7AF5F,2891,7
SOCAZDF12A58A7AF5F,3149,9
SOOOWIC12A6701C7E5,1633,9
SOOOWIC12A6701C7E5,3580,8
SOOOWIC12A6701C7E5,5967,8
SOUMYPM12A8C138F7E,1659,10
SOUMYPM12A8C138F7E,4466,7
SOUMYPM12A8C138F7E,4926,9
SOHNJQL12AB018CC5C,1864,6
SOHNJQL12AB018CC5C,4146,9
SOHNJQL12AB018CC5C,7434,7
SOZPDYY12A6D4FE551,2689,10
SOZPDYY12A6D4FE551,4442,8
SOZPDYY12A6D4FE551,5867,7
SOIGKLE12AB017B7F3,3316,9
SOIGKLE12AB017B7F3,5412,9
SOIGKLE12AB017B7F3,7861,8
SOLSWBA12A8C141B9A,231,10
SOLSWBA12A8C141B9A,869,8
SOLSWBA12A8C141B9A,3791,8
SOEZDOH12A8AE4787A,756,10
SOEZDOH12A8AE4787A,1894,6
SOEZDOH12A8AE4787A,4783,10
SOOIPTF12A8C139366,2992,7
SOOIPTF12A8C139366,3103,10
SOOIPTF12A8C139366,6117,7
SOCOZST12A67020452,2631,10
SOCOZST12A67020452,4795,6
SOCOZST12A67020452,6897,9
SOIUUCE12A6D4F7E2B,147,7
SOIUUCE12A6D4F7E2B,901,9
SOIUUCE12A6D4F7E2B,1903,9
SOFWWBL12A58A79F8C,2268,7
SOFWWBL12A58A79F8C,3723,7
SOFWWBL12A58A79F8C,6005,9
SOBMYTL12A8C134F0E,360,9
SOBMYTL12A8C134F0E,2068,6
SOBMYTL12A8C134F0E,4656,8
SOFVUCF12A8C141ABB,535,8
SOFVUCF12A8C141ABB,1957,6
SOFVUCF12A8C141ABB,3908,9
SOHICSA12AAA8C6B63,980,8
SOHICSA12AAA8C6B63,4028,7
SOHICSA12AAA8C6B63,4727,8
SOSESNX12A58A77DE9,3245,7
SOSESNX12A58A77DE9,5269,9
SOSESNX12A58A77DE9,6962,7
SOBCMRK12A8AE488DF,3057,6
SOBCMRK12A8AE488DF,3072,7
SOBCMRK12A8AE488DF,5935,10
SOWPHIW12A8C13554E,964,10
SOWPHIW12A8C13554E,2290,10
SOWPHIW12A8C13554E,5086,9
SOUVFZK12AB0182A35,1151,9
SOUVFZK12AB0182A35,2740,7
SOUVFZK12AB0182A35,3785,10
SOFMHGN12A8C136BCB,96,9
SOFMHGN12A8C136BCB,1942,7
SOFMHGN12A8C136BCB,3875,8
SOXQXTB12AB018ADB0,708,9
SOXQXTB12AB018ADB0,4006,9
SOXQXTB12AB018ADB0,5044,6
SOTUBHO12A6D4F808B,1690,10
SOTUBHO12A6D4F808B,2422,9
SOTUBHO12A6D4F808B,4425,7
SOOGNRN12A8C13C8E0,443,8
SOOGNRN12A8C13C8E0,3285,10
SOOGNRN12A8C13C8E0,3692,8
SOCNBNA12A58A79C7E,844,9
SOCNBNA12A58A79C7E,4160,7
SOCNBNA12A58A79C7E,6926,6
SOYHNSI12A8C1346E2,2147,8
SOYHNSI12A8C1346E2,5098,8
SOYHNSI12A8C1346E2,6171,7
SOXFQVY12A58A7B456,2372,9
SOXFQVY12A58A7B456,4411,7
SOXFQVY12A58A7B456,7133,7
SOGGTHX12A8C13595D,674,7
SOGGTHX12A8C13595D,3338,7
SOGGTHX12A8C13595D,3650,10
SOQIURR12AB018E8B1,1564,8
SOQIURR12AB018E8B1,3881,10
SOQIURR12AB018E8B1,6364,7
SOVHFHO12AC3DF6DC4,2004,9
SOVHFHO12AC3DF6DC4,3146,8
SOVHFHO12AC3DF6DC4,5576,6
SONHFAB12AB018B767,3095,6
SONHFAB12AB018B767,5789,6
SONHFAB12AB018B767,8849,8
SOBIQZV12A8C14345A,992,10
SOBIQZV12A8C14345A,4157,7
SOBIQZV12A8C14345A,4170,9
SORCBTO12A8C13F22B,2359,8
SORCBTO12A8C13F22B,2887,8
SORCBTO12A8C13F22B,4313,7
SOPXNHL12A58A79B0F,2004,7
SOPXNHL12A58A79B0F,2781,9
SOPXNHL12A58A79B0F,4025,8
SOXAOZI12A8C139BB1,1048,10
SOXAOZI12A8C139BB1,2637,9
SOXAOZI12A8C139BB1,5721,10
SOZEWXT12A6D4F9917,3210,7
SOZEWXT12A6D4F9917,3756,6
SOZEWXT12A6D4F9917,5559,9
SOIHBIR12AB0182A6C,2875,9
SOIHBIR12AB0182A6C,3870,8
SOIHBIR12AB0182A6C,5239,9
SODGOBW12AB01803D3,2778,7
SODGOBW12AB01803D3,3111,6
SODGOBW12AB01803D3,4585,10
SOCWZCV12A58A7AB87,2433,10
SOCWZCV12A58A7AB87,4679,9
SOCWZCV12A58A7AB87,5152,10
SOBEMGL12A6D4F9A50,2960,9
SOBEMGL12A6D4F9A50,4891,10
SOBEMGL12A6D4F9A50,5444,8
SOSMPOC12AB0188E55,2465,8
SOSMPOC12AB0188E55,4763,9
SOSMPOC12AB0188E55,7101,6
SOLRNEX12AB0180BDE,1407,6
SOLRNEX12AB0180BDE,1594,10
SOLRNEX12AB0180BDE,2635,8
SOWRXNC12A8C1443EA,1792,7
SOWRXNC12A8C1443EA,2288,9
SOWRXNC12A8C1443EA,4682,7
SOIXCZJ12A8C140279,510,9
SOIXCZJ12A8C140279,2237,10
SOIXCZJ12A8C140279,4124,8
SOZUHVM12AB0186FAD,2676,9
SOZUHVM12AB0186FAD,5270,9
SOZUHVM12AB0186FAD,6272,6
SOMRLQO12A6D4FD322,3316,7
SOMRLQO12A6D4FD322,5564,6
SOMRLQO12A6D4FD322,6966,7
SOALJEB12AC4688E08,1339,7
SOALJEB12AC4688E08,3291,7
SOALJEB12AC4688E08,5720,7
SOGUAJP12AC468D88E,2764,8
SOGUAJP12AC468D88E,5334,9
SOGUAJP12AC468D88E,8659,6
SOLYUYS12A81C23F3A,2529,10
SOLYUYS12A81C23F3A,5616,8
SOLYUYS12A81C23F3A,8558,8
SORLBRI12AB0183F0F,1447,8
SORLBRI12AB0183F0F,3298,10
SORLBRI12AB0183F0F,5612,6
SOSUJKM12A67ADC18D,1732,6
SOSUJKM12A67ADC18D,3512,8
SOSUJKM12A67ADC18D,6479,7
SOWICJC12A6D4F918D,3091,9
SOWICJC12A6D4F918D,5920,6
SOWICJC12A6D4F918D,6173,7
SOJQBVB12A8C142CCE,2972,9
SOJQBVB12A8C142CCE,6247,7
SOJQBVB12A8C142CCE,7544,10
SOCCFVI12A6D4F9646,1285,8
SOCCFVI12A6D4F9646,3828,8
SOCCFVI12A6D4F9646,6442,6
SOTMVUQ12A6BD53721,1688,10
SOTMVUQ12A6BD53721,1914,8
SOTMVUQ12A6BD53721,2994,6
SODDJEB12A8AE479D8,1186,6
SODDJEB12A8AE479D8,2950,10
SODDJEB12A8AE479D8,5685,8
SOAJDNN12AB01852E5,2365,6
SOAJDNN12AB01852E5,4788,8
SOAJDNN12AB01852E5,4931,9
SOONMNI12A8C134D2D,872,10
SOONMNI12A8C134D2D,3582,10
SOONMNI12A8C134D2D,3583,6
SOPLSRU12AB018860D,478,7
SOPLSRU12AB018860D,1960,6
SOPLSRU12AB018860D,3747,8
SODTNJI12A8C13AA3E,2812,6
SODTNJI12A8C13AA3E,5982,7
SODTNJI12A8C13AA3E,6302,6
SOVNUCB12A6D4F9F24,1473,9
SOVNUCB12A6D4F9F24,4669,9
SOVNUCB12A6D4F9F24,5723,10
SOSJBHK12A6D4F8092,2637,10
SOSJBHK12A6D4F8092,5679,6
SOSJBHK12A6D4F8092,7619,8
SOUBXDE12A8C136133,2718,8
SOUBXDE12A8C136133,5929,8
SOUBXDE12A8C136133,7175,8
SOEBQYQ12AB0183F46,2694,7
SOEBQYQ12AB0183F46,4079,8
SOEBQYQ12AB0183F46,5612,10
SOTCLHP12AB0180336,1670,8
SOTCLHP12AB0180336,4814,10
SOTCLHP12AB0180336,5093,6
SOFMJHO12A58A7C148,2107,6
SOFMJHO12A58A7C148,3143,6
SOFMJHO12A58A7C148,4161,8
SOGDJWU12A58A7DA10,1533,10
SOGDJWU12A58A7DA10,4841,8
SOGDJWU12A58A7DA10,6553,7
SOXZVOF12AB0185AF0,1094,7
SOXZVOF12AB0185AF0,3264,8
SOXZVOF12AB0185AF0,6480,7
SOTHXZR12A6D4FAA86,1298,9
SOTHXZR12A6D4FAA86,4611,10
SOTHXZR12A6D4FAA86,7315,10
SOULTFJ12AB018BE7B,2797,10
SOULTFJ12AB018BE7B,3756,8
SOULTFJ12AB018BE7B,6710,10
SOZFZDT12A6D4F7646,844,9
SOZFZDT12A6D4F7646,4152,8
SOZFZDT12A6D4F7646,5685,6
SOOKYPR12AB018AD0C,1711,9
SOOKYPR12AB018AD0C,2154,6
SOOKYPR12AB018AD0C,5045,10
SOXCASM12AC468DC25,2945,7
SOXCASM12AC468DC25,5485,7
SOXCASM12AC468DC25,8194,7
SOGCGLF12AC907171E,2535,10
SOGCGLF12AC907171E,2541,6
SOGCGLF12AC907171E,5770,7
SOHTGBG12A6D4F6390,2280,8
SOHTGBG12A6D4F6390,5409,10
SOHTGBG12A6D4F6390,8494,10
SOCRCJB12A8C1340CD,2039,10
SOCRCJB12A8C1340CD,3871,7
SOCRCJB12A8C1340CD,6327,9
SOFAACS12AB0183131,3135,7
SOFAACS12AB0183131,4919,10
SOFAACS12AB0183131,7980,10
SOUCJNL12A8C134287,2979,7
SOUCJNL12A8C134287,4741,10
SOUCJNL12A8C134287,6235,6
SOPEGDX12AB017EA4F,388,10
SOPEGDX12AB017EA4F,397,6
SOPEGDX12AB017EA4F,2387,10
SOCDOHI12AB018AD2C,3143,10
SOCDOHI12AB018AD2C,5372,7
SOCDOHI12AB018AD2C,6004,10
SOUHUDD12A58A7C591,346,10
SOUHUDD12A58A7C591,1618,9
SOUHUDD12A58A7C591,2063,8
SOLPOGC12AB017D41F,1411,9
SOLPOGC12AB017D41F,3196,9
SOLPOGC12AB017D41F,3931,7
SOMGWOC12AB0184C27,2238,6
SOMGWOC12AB0184C27,4967,6
SOMGWOC12AB0184C27,8126,6
SOIANTQ12A8C13FEC4,1623,8
SOIANTQ12A8C13FEC4,2304,6
SOIANTQ12A8C13FEC4,5006,10
SODWQCV12A6701F288,623,7
SODWQCV12A6701F288,1736,10
SODWQCV12A6701F288,2970,7
SOMKHUF12AB0180C5E,1935,8
SOMKHUF12AB0180C5E,4374,8
SOMKHUF12AB0180C5E,6912,10
SOBNCYQ12AB01876B5,653,9
SOBNCYQ12AB01876B5,1134,6
SOBNCYQ12AB01876B5,2290,8
SOJAGFU12AB0185693,2054,6
SOJAGFU12AB0185693,2469,6
SOJAGFU12AB0185693,2808,9
SOJBRNM12A8C134D10,1445,10
SOJBRNM12A8C134D10,3747,6
SOJBRNM12A8C134D10,6562,8
SONCSNW12A6D4F62D7,2220,6
SONCSNW12A6D4F62D7,3414,10
SONCSNW12A6D4F62D7,4165,9
SOLXXZC12A58A7B02D,2363,7
SOLXXZC12A58A7B02D,2571,8
SOLXXZC12A58A7B02D,5348,8
SOLAEZZ12A58A77692,2109,6
SOLAEZZ12A58A77692,3501,6
SOLAEZZ12A58A77692,4200,10
SOWSGUG12AB0187CC7,1774,9
SOWSGUG12AB0187CC7,1785,6
SOWSGUG12AB0187CC7,3538,10
SOORCRP12AC468E63A,383,6
SOORCRP12AC468E63A,836,6
SOORCRP12AC468E63A,1415,7
SOPZQPR12A8C137F34,79,7
SOPZQPR12A8C137F34,1238,9
SOPZQPR12A8C137F34,3017,10
SOXMFQR12AC4686E84,3117,8
SOXMFQR12AC4686E84,5268,9
SOXMFQR12AC4686E84,6332,7
SOLTJYW12A81C23712,689,8
SOLTJYW12A81C23712,1370,10
SOLTJYW12A81C23712,3399,10
SOEAXVC12AB018CBE1,3107,10
SOEAXVC12AB018CBE1,5527,6
SOEAXVC12AB018CBE1,8618,9
SODKCCT12A67ADA321,1857,10
SODKCCT12A67ADA321,4519,6
SODKCCT12A67ADA321,7453,8
SOTXCIT12AB0180723,1767,8
SOTXCIT12AB0180723,3866,9
SOTXCIT12AB0180723,3971,7
SOJILXR12A8C141B4E,1351,6
SOJILXR12A8C141B4E,3607,6
SOJILXR12A8C141B4E,5906,8
SOUIITE12A6D4FC4EA,3,9
SOUIITE12A6D4FC4EA,2994,7
SOUIITE12A6D4FC4EA,5637,8
SOFFGJY12A8C138CA8,1225,8
SOFFGJY12A8C138CA8,3561,8
SOFFGJY12A8C138CA8,5372,7
SODMDHD12AB018C558,2242,10
SODMDHD12AB018C558,4426,7
SODMDHD12AB018C558,7683,6
SOEFKLQ12A8C140047,2254,9
SOEFKLQ12A8C140047,3818,8
SOEFKLQ12A8C140047,5691,8
SORDHXI12A8C13CAF4,3183,6
SORDHXI12A8C13CAF4,6124,7
SORDHXI12A8C13CAF4,6350,7
SOVTZPG12AC468E907,2936,8
SOVTZPG12AC468E907,6215,9
SOVTZPG12AC468E907,8229,9
SOCAOQG12A8C14464E,2701,9
SOCAOQG12A8C14464E,3065,8
SOCAOQG12A8C14464E,4796,6
SOGLLCP12A8C141135,997,9
SOGLLCP12A8C141135,3877,10
SOGLLCP12A8C141135,5338,7
SOLINYF12A8C141852,561,6
SOLINYF12A8C141852,583,6
SOLINYF12A8C141852,3496,9
SODWYEY12AC468C30F,1240,10
SODWYEY12AC468C30F,2106,7
SODWYEY12AC468C30F,2378,7
SOCQYLA12A58A79E8E,296,6
SOCQYLA12A58A79E8E,2135,10
SOCQYLA12A58A79E8E,4195,7
SOSQPYX12A8C1388EA,248,8
SOSQPYX12A8C1388EA,2207,7
SOSQPYX12A8C1388EA,3985,7
SOYJNAI12A8C14150D,3070,6
SOYJNAI12A8C14150D,5440,6
SOYJNAI12A8C14150D,7813,7
SOBICZZ12A6D4F82E6,805,10
SOBICZZ12A6D4F82E6,922,9
SOBICZZ12A6D4F82E6,1039,8
SOAXGPF12A8AE46554,19,10
SOAXGPF12A8AE46554,484,10
SOAXGPF12A8AE46554,2864,8
SOKDVVW12A67ADD8AD,2117,10
SOKDVVW12A67ADD8AD,2583,10
SOKDVVW12A67ADD8AD,5378,8
SOEHKOF12A6D4FA454,871,8
SOEHKOF12A6D4FA454,3334,6
SOEHKOF12A6D4FA454,3765,9
SOBSCTH12A8C138C4B,3004,10
SOBSCTH12A8C138C4B,5539,9
SOBSCTH12A8C138C4B,6330,9
SOEZIKR12AB0184E1D,203,7
SOEZIKR12AB0184E1D,1914,6
SOEZIKR12AB0184E1D,2049,9
SOTLQAD12A8C1432B4,1823,8
SOTLQAD12A8C1432B4,1955,8
SOTLQAD12A8C1432B4,4442,8
SOIXLNS12A8C146E42,3129,6
SOIXLNS12A8C146E42,3349,10
SOIXLNS12A8C146E42,3352,8
SOMIFOI12A6D4F6A76,3037,10
SOMIFOI12A6D4F6A76,6150,8
SOMIFOI12A6D4F6A76,6845,6
SOGDDAA12A8C1391A9,93,7
SOGDDAA12A8C1391A9,635,8
SOGDDAA12A8C1391A9,1592,8
SOVIMXL12AB01860DE,1691,9
SOVIMXL12AB01860DE,4411,8
SOVIMXL12AB01860DE,5427,8
SOMECMH12A8C13833C,2062,10
SOMECMH12A8C13833C,3480,9
SOMECMH12A8C13833C,4624,7
SOKIBDZ12AB0183317,224,6
SOKIBDZ12AB0183317,3371,6
SOKIBDZ12AB0183317,4838,8
SOWOUVW12A6D4FD0C8,616,9
SOWOUVW12A6D4FD0C8,3287,9
SOWOUVW12A6D4FD0C8,4176,8
SORFCGF12AF729DD6E,992,6
SORFCGF12AF729DD6E,1166,8
SORFCGF12AF729DD6E,1508,10
SOPDTXH12A8C1411BD,39,8
SOPDTXH12A8C1411BD,2406,9
SOPDTXH12A8C1411BD,4721,6
SOKCJMY12A8C1449C1,3054,6
SOKCJMY12A8C1449C1,3075,8
SOKCJMY12A8C1449C1,6109,9
SOGTAFY12AB017CF0D,957,8
SOGTAFY12AB017CF0D,3921,6
SOGTAFY12AB017CF0D,5222,6
SOYYHCR12A8AE484B5,1281,7
SOYYHCR12A8AE484B5,1747,10
SOYYHCR12A8AE484B5,2753,6
SOZLBTL12A8AE48237,1484,9
SOZLBTL12A8AE48237,4659,8
SOZLBTL12A8AE48237,5198,6
SOHDPIN12AC960DAC9,2530,10
SOHDPIN12AC960DAC9,5499,8
SOHDPIN12AC960DAC9,7646,10
SOEKWOW12AAF3B5E1B,1180,8
SOEKWOW12AAF3B5E1B,3519,6
SOEKWOW12AAF3B5E1B,5145,10
SOCNSLB12CF5F88EF7,1420,6
SOCNSLB12CF5F88EF7,3489,7
SOCNSLB12CF5F88EF7,6080,9
SOFSZCZ12A8C140AB4,1807,7
SOFSZCZ12A8C140AB4,2657,10
SOFSZCZ12A8C140AB4,4690,9
SOATQEU12AB017BD60,1218,7
SOATQEU12AB017BD60,4396,10
SOATQEU12AB017BD60,5695,9
SOXBVUJ12A8C13CB38,2366,10
SOXBVUJ12A8C13CB38,4696,6
SOXBVUJ12A8C13CB38,7348,9
SOLISXB12A6D4FB3B6,469,6
SOLISXB12A6D4FB3B6,3014,7
SOLISXB12A6D4FB3B6,4280,7
SOZRMNB12AB017F016,1703,10
SOZRMNB12AB017F016,3217,8
SOZRMNB12AB017F016,4456,6
SOAZKKM12A6D4F7D9D,773,10
SOAZKKM12A6D4F7D9D,1734,8
SOAZKKM12A6D4F7D9D,2051,7
SOFLYJP12A8C141B86,2936,9
SOFLYJP12A8C141B86,5579,6
SOFLYJP12A8C141B86,5583,7
SOHWOYN12A6D4F5F4B,1460,8
SOHWOYN12A6D4F5F4B,2816,7
SOHWOYN12A6D4F5F4B,3883,10
SOFKMDX12AB0184231,212,8
SOFKMDX12AB0184231,2875,6
SOFKMDX12AB0184231,4244,10
SOZWVCA12A6D4F9774,2853,9
SOZWVCA12A6D4F9774,3472,9
SOZWVCA12A6D4F9774,4843,6
SOUFLRE12A58A7D6A0,657,8
SOUFLRE12A58A7D6A0,1393,9
SOUFLRE12A58A7D6A0,2556,7
SOUYOSU12A8C139214,2907,9
SOUYOSU12A8C139214,5022,6
SOUYOSU12A8C139214,5934,7
SOFFAYN12A58A7ACEC,67,6
SOFFAYN12A58A7ACEC,2188,7
SOFFAYN12A58A7ACEC,4742,10
SODMQQB12AC3DF6CF0,778,7
SODMQQB12AC3DF6CF0,3982,8
SODMQQB12AC3DF6CF0,4820,6
SOFHZSP12A58A79004,41,7
SOFHZSP12A58A79004,860,10
SOFHZSP12A58A79004,3761,6
SOHKHHS12B350491C5,2997,9
SOHKHHS12B350491C5,6301,6
SOHKHHS12B350491C5,9268,7
SONAZLW12AB017F288,2585,7
SONAZLW12AB017F288,3771,10
SONAZLW12AB017F288,6666,9
SOAFAGP12A81C22CC3,181,8
SOAFAGP12A81C22CC3,1763,10
SOAFAGP12A81C22CC3,3769,7
SODRVWF12A58A7DB20,2441,7
SODRVWF12A58A7DB20,3062,8
SODRVWF12A58A7DB20,6173,8
SOPWTDE12A8C143C71,1781,10
SOPWTDE12A8C143C71,3271,10
SOPWTDE12A8C143C71,4432,9
SOLLLZR12AB0180455,524,8
SOLLLZR12AB0180455,1697,8
SOLLLZR12AB0180455,2641,10
SOUYRLG12A8A9D5A50,719,6
SOUYRLG12A8A9D5A50,3123,10
SOUYRLG12A8A9D5A50,5210,6
SOFYJJG12A8BEE9583,1071,7
SOFYJJG12A8BEE9583,3583,9
SOFYJJG12A8BEE9583,6385,8
SOIFTWG12AF72A1F55,2779,6
SOIFTWG12AF72A1F55,3234,6
SOIFTWG12AF72A1F55,4960,9
SOGQCRP12AAA15D558,1797,6
SOGQCRP12AAA15D558,3538,8
SOGQCRP12AAA15D558,3921,10
SOSLWIY12AB018B6A8,1210,6
SOSLWIY12AB018B6A8,3311,6
SOSLWIY12AB018B6A8,3968,9
SOHNMFU12A6D4FBCE6,1437,8
SOHNMFU12A6D4FBCE6,3608,7
SOHNMFU12A6D4FBCE6,5030,7
SOEQESA12AB018A24A,2398,7
SOEQESA12AB018A24A,2952,8
SOEQESA12AB018A24A,4214,6
SOIPFDV12A58A7C1CE,2017,10
SOIPFDV12A58A7C1CE,3469,8
SOIPFDV12A58A7C1CE,4684,7
SOWXFNB12A8C13F8F3,1187,7
SOWXFNB12A8C13F8F3,3176,6
SOWXFNB12A8C13F8F3,5563,9
SOGECCF12A6D4F8AD7,3198,7
SOGECCF12A6D4F8AD7,4718,8
SOGECCF12A6D4F8AD7,5467,6
SOTLKSK12A58A7E3DB,1127,10
SOTLKSK12A58A7E3DB,3957,8
SOTLKSK12A58A7E3DB,4443,10
SOSJRUA12AF729B7A7,1009,6
SOSJRUA12AF729B7A7,1121,10
SOSJRUA12AF729B7A7,3854,8
SOXWTYQ12A58A7BDAD,1045,7
SOXWTYQ12A58A7BDAD,1979,10
SOXWTYQ12A58A7BDAD,3891,10
SOXZAGF12CF5827515,14,10
SOXZAGF12CF5827515,2127,10
SOXZAGF12CF5827515,2940,7
SOEVDCK12AB018A8F3,719,6
SOEVDCK12AB018A8F3,2074,9
SOEVDCK12AB018A8F3,3884,7
SOJDEBD12AB018512D,2109,8
SOJDEBD12AB018512D,3869,10
SOJDEBD12AB018512D,4680,8
SOOYJKF12AB0183217,1086,10
SOOYJKF12AB0183217,2083,10
SOOYJKF12AB0183217,2541,7
SOMLMFQ12A8C13C834,2239,6
SOMLMFQ12A8C13C834,4178,10
SOMLMFQ12A8C13C834,6652,9
SOPNHHV12AB0184777,2762,8
SOPNHHV12AB0184777,5280,7
SOPNHHV12AB0184777,8291,9
SOBHHIZ12AB01841E0,2191,7
SOBHHIZ12AB01841E0,3890,8
SOBHHIZ12AB01841E0,5647,6
SOHANSY12AB018132E,2339,7
SOHANSY12AB018132E,4527,10
SOHANSY12AB018132E,7451,7
SOLZXMY12A8C13BEA1,387,7
SOLZXMY12A8C13BEA1,3672,8
SOLZXMY12A8C13BEA1,5667,9
SOSKUCS12A58A7955B,2691,9
SOSKUCS12A58A7955B,2991,8
SOSKUCS12A58A7955B,5880,8
SOPFGRC12A81C220E1,1190,9
SOPFGRC12A81C220E1,3388,9
SOPFGRC12A81C220E1,3581,10
SOGAGGI12AB0183FC6,91,8
SOGAGGI12AB0183FC6,2704,10
SOGAGGI12AB0183FC6,2796,8
SOEMSEL12A8C133A42,2470,6
SOEMSEL12A8C133A42,5307,9
SOEMSEL12A8C133A42,7427,6
SOXYKNM12AB018D23A,3006,9
SOXYKNM12AB018D23A,6219,7
SOXYKNM12AB018D23A,8758,8
SOHCSSG12A58A7CF2D,539,9
SOHCSSG12A58A7CF2D,579,10
SOHCSSG12A58A7CF2D,2578,7
SORFOYB12A6701FE39,2879,9
SORFOYB12A6701FE39,3836,8
SORFOYB12A6701FE39,6079,7
SOINODQ12CF5826752,2821,10
SOINODQ12CF5826752,3505,6
SOINODQ12CF5826752,6176,8
SOWCTGJ12AB0184820,31,6
SOWCTGJ12AB0184820,3345,8
SOWCTGJ12AB0184820,4989,9
SOMLCEU12A6D4FAB01,1205,7
SOMLCEU12A6D4FAB01,2129,7
SOMLCEU12A6D4FAB01,4305,7
SOAVASI12AB01899F3,258,10
SOAVASI12AB01899F3,3120,9
SOAVASI12AB01899F3,5125,6
SOZMKSN12AC96186C4,2931,8
SOZMKSN12AC96186C4,3417,8
SOZMKSN12AC96186C4,4885,8
SOQTDME12AB0183F30,3063,7
SOQTDME12AB0183F30,4825,6
SOQTDME12AB0183F30,5862,10
SOMRZTC12AB01884CC,1545,9
SOMRZTC12AB01884CC,4506,7
SOMRZTC12AB01884CC,6640,9
SODPFQN12AB0182AE2,2966,6
SODPFQN12AB0182AE2,4566,7
SODPFQN12AB0182AE2,7015,10
SOJNQAS12A8C134963,1390,9
SOJNQAS12A8C134963,3167,7
SOJNQAS12A8C134963,5579,9
SOQQVIP12A8C13E7E6,2870,10
SOQQVIP12A8C13E7E6,3226,9
SOQQVIP12A8C13E7E6,4482,8
SOEYLBU12AB017F771,2390,10
SOEYLBU12AB017F771,2801,9
SOEYLBU12AB017F771,4075,8
SOLXPOJ12AC468AC3F,3216,9
SOLXPOJ12AC468AC3F,5780,8
SOLXPOJ12AC468AC3F,8603,10
SOFXMHL12AB01850EF,3175,10
SOFXMHL12AB01850EF,5804,7
SOFXMHL12AB01850EF,7564,10
SOAZXQK12A6D4F9D99,1652,7
SOAZXQK12A6D4F9D99,4364,6
