ArtistID,ArtistName,ArtistTag
"AR4PQ891187FB5CA9F","Dionne Warwick","quiet storm"
"AR4PQ891187FB5CA9F","Dionne Warwick","classic pop and rock"
"AR2FAMK1187FB4CF60","AFI","hardcore punk"
"AR2FAMK1187FB4CF60","AFI","alternative rock"
"AR2FAMK1187FB4CF60","AFI","rock"
"AR2FAMK1187FB4CF60","AFI","american"
"AR2FAMK1187FB4CF60","AFI","punk rock"
"AR2FAMK1187FB4CF60","AFI","rock and indie"
"AR2FAMK1187FB4CF60","AFI","punk"
"AR2FAMK1187FB4CF60","AFI","usa"
"ARNNQBT1187FB437C1","Belphegor","blackened death metal"
"ARNNQBT1187FB437C1","Belphegor","rock and indie"
"ARNNQBT1187FB437C1","Belphegor","black metal"
"ARNNQBT1187FB437C1","Belphegor","death metal"
"AR2SMD91187B9B0582","Mighty Mighty Bosstones","ska"
"AR2SMD91187B9B0582","Mighty Mighty Bosstones","punk"
"AR2SMD91187B9B0582","Mighty Mighty Bosstones","american"
"ARNVM131187B990D2B","themselves","american"
"ARY2ZUX1187B9A266C","Miguel Migs","san francisco"
"ARY2ZUX1187B9A266C","Miguel Migs","american"
"ARY2ZUX1187B9A266C","Miguel Migs","dance and electronica"
"AR76DOS1187FB5AE78","The Jeff Healey Band","classic pop and rock"
"ARFERPC1187FB557F6","Hacken Lee","chinese"
"ARYS9L21187FB367E4","Tones On Tail","uk"
"ARYS9L21187FB367E4","Tones On Tail","4ad"
"ARYS9L21187FB367E4","Tones On Tail","british"
"ARYS9L21187FB367E4","Tones On Tail","english"
"ARWQ3M31187FB4CF01","ARRESTED DEVELOPMENT","classic pop and rock"
"ARPKK761187FB4D53C","The Ataris","punk"
"ARPKK761187FB4D53C","The Ataris","usa"
"ARUJ5A41187FB3F5F1","U2","irish"
"ARUJ5A41187FB3F5F1","U2","rock"
"ARUJ5A41187FB3F5F1","U2","ireland"
"ARUJ5A41187FB3F5F1","U2","irlandais"
"ARUJ5A41187FB3F5F1","U2","classic pop and rock"
"ARUJ5A41187FB3F5F1","U2","éire"
"ARUJ5A41187FB3F5F1","U2","irlande"
"ARN03F71187FB4E3F4","Ayo","soul and reggae"
"ARY4M3J1187B9AC94C","John Sebastian","american"
"ARY4M3J1187B9AC94C","John Sebastian","folk"
"ARXW2MN1187B9B8817","X-ecutioners featuring M.O.P.","hip-hop"
"ARXW2MN1187B9B8817","X-ecutioners featuring M.O.P.","turntablism"
"ARE26EG1187B990AEF","Sunscreem","house"
"ARE26EG1187B990AEF","Sunscreem","trance"
"ARE26EG1187B990AEF","Sunscreem","techno"
"ARE26EG1187B990AEF","Sunscreem","electronic"
"ARE26EG1187B990AEF","Sunscreem","rave"
"ARE26EG1187B990AEF","Sunscreem","british"
"AR0O3AV1187FB4D030","Agnostic Front","punk"
"AR0O3AV1187FB4D030","Agnostic Front","new york"
"AR0O3AV1187FB4D030","Agnostic Front","usa"
"ARHUC691187B9AD27F","The Mars Volta","progressive rock"
"ARALP6I1187B989E27","The Shirelles","american"
"ARALP6I1187B989E27","The Shirelles","rnb"
"ARALP6I1187B989E27","The Shirelles","soul"
"ARALP6I1187B989E27","The Shirelles","pop"
"ARC8CQZ1187B98DECA","Jack Johnson","folk"
"ARC8CQZ1187B98DECA","Jack Johnson","soft rock"
"ARC8CQZ1187B98DECA","Jack Johnson","acoustic"
"ARC8CQZ1187B98DECA","Jack Johnson","rock"
"ARC8CQZ1187B98DECA","Jack Johnson","american"
"ARC8CQZ1187B98DECA","Jack Johnson","surf"
"ARC8CQZ1187B98DECA","Jack Johnson","pop and chart"
"AR1DR0E1187FB48F61","Kathy Mattea","classic pop and rock"
"AR1DR0E1187FB48F61","Kathy Mattea","folk"
"ARQQP3Z1187FB5707B","Bert Kaempfert","german"
"ARF3GX71187FB3EB66","Martina McBride","country"
"ARW071B1187B9A603C","Unwritten Law","punk"
"ARW071B1187B9A603C","Unwritten Law","california"
"ARW071B1187B9A603C","Unwritten Law","usa"
"ARW071B1187B9A603C","Unwritten Law","poway"
"ARU9KWP1187B98B2A7","Busdriver","hip hop rnb and dance hall"
"ARXFWVC1187B98ED6B","Jude Cole","producer"
"ARXFWVC1187B98ED6B","Jude Cole","rock"
"ARXFWVC1187B98ED6B","Jude Cole","songwriter"
"ARXFWVC1187B98ED6B","Jude Cole","pop"
"ARNZPLV1187FB3DF5D","Capleton","dancehall"
"ARNZPLV1187FB3DF5D","Capleton","dub"
"ARNZPLV1187FB3DF5D","Capleton","hip hop rnb and dance hall"
"AR4TLW81187B99683D","Martin Sexton","american"
"AR4TLW81187B99683D","Martin Sexton","folk"
"AR0V36F1187FB366B1","The Chieftains","folk"
"AR0V36F1187FB366B1","The Chieftains","celtic"
"AR0V36F1187FB366B1","The Chieftains","irish folk"
"AR0V36F1187FB366B1","The Chieftains","irish"
"AR0V36F1187FB366B1","The Chieftains","breton"
"ARN3O411187FB4D859","Stephan Micus","german"
"AR9LT7R1187FB4543A","Darden Smith","folk"
"ARH6W4X1187B99274F","Radiohead","rock"
"ARH6W4X1187B99274F","Radiohead","british"
"ARH6W4X1187B99274F","Radiohead","alternative rock"
"ARH6W4X1187B99274F","Radiohead","art rock"
"ARH6W4X1187B99274F","Radiohead","uk"
"ARH6W4X1187B99274F","Radiohead","electronic"
"ARH6W4X1187B99274F","Radiohead","english"
"ARH6W4X1187B99274F","Radiohead","britannique"
"ARH6W4X1187B99274F","Radiohead","melancholic"
"ARH6W4X1187B99274F","Radiohead","parlophone"
"ARH6W4X1187B99274F","Radiohead","britpop"
"ARH6W4X1187B99274F","Radiohead","thom yorke"
"ARH6W4X1187B99274F","Radiohead","rock and indie"
"ARH6W4X1187B99274F","Radiohead","oxford"
"ARXK4YK1187FB4D0C4","Dub Pistols feat. TK & Ashley Slater","dance and electronica"
"AR0N9BV1187FB3AD01","Gene Pitney","american"
"ARYVGP31187B9A531A","John Mellencamp","roots rock"
"ARYVGP31187B9A531A","John Mellencamp","rock"
"ARYVGP31187B9A531A","John Mellencamp","american"
"ARYVGP31187B9A531A","John Mellencamp","pop"
"ARYVGP31187B9A531A","John Mellencamp","heartland rock"
"ARRHVGT1187B98D603","Dynamite Deluxe","german"
"ARRHVGT1187B98D603","Dynamite Deluxe","german hip-hop"
"ARRHVGT1187B98D603","Dynamite Deluxe","hip-hop"
"ARRHVGT1187B98D603","Dynamite Deluxe","rap"
"AR5ZVJ91187B99083A","Soulwax","belgian"
"AR5ZVJ91187B99083A","Soulwax","european"
"AR5ZVJ91187B99083A","Soulwax","alternative rock"
"AR5ZVJ91187B99083A","Soulwax","dance"
"AR5ZVJ91187B99083A","Soulwax","rock"
"AR5ZVJ91187B99083A","Soulwax","indie rock"
"AR5ZVJ91187B99083A","Soulwax","dance and electronica"
"ARP7ILI1187B9AE9F7","Phantom Planet","alternative rock"
"ARP7ILI1187B9AE9F7","Phantom Planet","rock"
"ARP7ILI1187B9AE9F7","Phantom Planet","pop"
"ARP7ILI1187B9AE9F7","Phantom Planet","indie rock"
"ARP7ILI1187B9AE9F7","Phantom Planet","american"
"ARP7ILI1187B9AE9F7","Phantom Planet","pop and chart"
"ARUGU0E1187B9B30F6","The Doors","hard rock"
"ARUGU0E1187B9B30F6","The Doors","psychedelic rock"
"ARUGU0E1187B9B30F6","The Doors","rock"
"ARUGU0E1187B9B30F6","The Doors","acid rock"
"ARUGU0E1187B9B30F6","The Doors","american"
"ARUGU0E1187B9B30F6","The Doors","blues rock"
"ARUGU0E1187B9B30F6","The Doors","classic pop and rock"
"AR6JVK31187FB58FE3","Eiffel 65","italian"
"AR6JVK31187FB58FE3","Eiffel 65","one-hit wonder"
"AR6JVK31187FB58FE3","Eiffel 65","european"
"ARCZ20M1187FB49687","Tony Joe White","country"
"ARKCYJV1187FB392E9","Set Your Goals","steal your goals"
"ARXB7B21187B98BEF0","Marisela","latin"
"ARXB7B21187B98BEF0","Marisela","pop"
"AR3AIEI1187B992D8D","Marilyn Horne","american"
"AR3AIEI1187B992D8D","Marilyn Horne","opera"
"AR3AIEI1187B992D8D","Marilyn Horne","mezzo-soprano"
"ARQOATR1187B9AE959","Jane's Addiction","rock and indie"
"ARRQWQW1187FB49844","King Tee","hip hop"
"ARYQQY31187B9ABBE1","Berrogüetto","country-es"
"ARHRKTK1187B99E1D5","Jackie Wilson","classic pop and rock"
"ARL6XZC1187FB3936E","Solistiyhtye Suomi","finnish"
"ARZS5VW1187FB567E8","William Orbit","uk"
"ARZS5VW1187FB567E8","William Orbit","electronic"
"ARZS5VW1187FB567E8","William Orbit","english"
"ARZS5VW1187FB567E8","William Orbit","british"
"ARZS5VW1187FB567E8","William Orbit","pop and chart"
"ARVG4OK1187B9B6BD3","The Killers","rock and indie"
"ARVG4OK1187B9B6BD3","The Killers","united states"
"ARVG4OK1187B9B6BD3","The Killers","alternative rock"
"ARVG4OK1187B9B6BD3","The Killers","american"
"ARVG4OK1187B9B6BD3","The Killers","usa"
"ARVG4OK1187B9B6BD3","The Killers","heartland rock"
"ARVG4OK1187B9B6BD3","The Killers","américain"
"ARPKMIM1187FB397DE","Mad Are Sane_ The","uk"
"ARPKMIM1187FB397DE","Mad Are Sane_ The","punk"
"ARPKMIM1187FB397DE","Mad Are Sane_ The","england"
"ARPKMIM1187FB397DE","Mad Are Sane_ The","bournemouth"
"ARPKMIM1187FB397DE","Mad Are Sane_ The","anarcho"
"AR342K51187B98B571","Olivier Messiaen","classical"
"AR342K51187B98B571","Olivier Messiaen","french"
"AR342K51187B98B571","Olivier Messiaen","european"
"AR82DJK1187B991107","The Pharcyde","rock and indie"
"AR82DJK1187B991107","The Pharcyde","hip hop"
"AREMOC71187B996C2F","Lara Fabian","french"
"ARAIABB1187B9AC6E2","Seal","british"
"ARAIABB1187B9AC6E2","Seal","soul"
"ARAIABB1187B9AC6E2","Seal","pop"
"ARAIABB1187B9AC6E2","Seal","uk"
"ARAIABB1187B9AC6E2","Seal","english"
"ARAIABB1187B9AC6E2","Seal","pop and chart"
"ARAIABB1187B9AC6E2","Seal","r b"
"ARAIABB1187B9AC6E2","Seal","rnb"
"AR82GTS1187FB5662F","Mary Black & General Humbert","irish folk"
"AR82GTS1187FB5662F","Mary Black & General Humbert","irish"
"AR82GTS1187FB5662F","Mary Black & General Humbert","folk"
"ARK7ZPW1187B99C170","Maria Callas/Eugenio Fernandi/Elisabeth Schwarzkopf/Giuseppe Nessi/Nicola Zaccaria/Mario Borriello/Renato Ercolani/Piero de Palma/Giulio Mauri/Elisabetta Fusco/Pinuccia Perotti/Coro del Teatro alla Scala_ Milano/Orchestra del Teatro alla Scala_ Milano/Tul","greek"
"ARK7ZPW1187B99C170","Maria Callas/Eugenio Fernandi/Elisabeth Schwarzkopf/Giuseppe Nessi/Nicola Zaccaria/Mario Borriello/Renato Ercolani/Piero de Palma/Giulio Mauri/Elisabetta Fusco/Pinuccia Perotti/Coro del Teatro alla Scala_ Milano/Orchestra del Teatro alla Scala_ Milano/Tul","european"
"AR71A931187B99CDD9","Harry Gregson-Williams","soundtrack"
"AR71A931187B99CDD9","Harry Gregson-Williams","video game"
"AR71A931187B99CDD9","Harry Gregson-Williams","english"
"AR71A931187B99CDD9","Harry Gregson-Williams","easy listening soundtracks and musicals"
"AR71A931187B99CDD9","Harry Gregson-Williams","united kingdom"
"AR71A931187B99CDD9","Harry Gregson-Williams","production music"
"ARGNGRI11E2835D567","Tam Tam Go!","spanish"
"ARGNGRI11E2835D567","Tam Tam Go!","pop"
"ARJDUON1187B989F69","David Zinman","classical"
"ARQDWBG1187B9891D7","Zeromancer","industrial rock"
"ARQDWBG1187B9891D7","Zeromancer","norwegian"
"ARUQ6301187FB54EBA","Salt-N-Pepa","soul and reggae"
"ARUQ6301187FB54EBA","Salt-N-Pepa","hip hop"
"ARG4KW31187FB51B7C","Atomic Rooster","progressive rock"
"ARG4KW31187FB51B7C","Atomic Rooster","uk"
"ARG4KW31187FB51B7C","Atomic Rooster","british"
"ARG4KW31187FB51B7C","Atomic Rooster","english"
"ARF5M7Q1187FB501E8","Maroon 5","rock and indie"
"ARF5M7Q1187FB501E8","Maroon 5","slow pop"
"ARF5M7Q1187FB501E8","Maroon 5","adam levine"
"ARF5M7Q1187FB501E8","Maroon 5","united states"
"ARV8T9T1187B99F3F4","Amorphis","finnish"
"ARMG34A1187FB548A8","Thomas Dolby","uk"
"ARMG34A1187FB548A8","Thomas Dolby","british"
"ARMG34A1187FB548A8","Thomas Dolby","english"
"ARMG34A1187FB548A8","Thomas Dolby","rock and indie"
"ARMG34A1187FB548A8","Thomas Dolby","80s synthpop"
"ARMG34A1187FB548A8","Thomas Dolby","united kingdom"
"ARD5K161187B9AC784","Orbital","british"
"ARD5K161187B9AC784","Orbital","english"
"ARD5K161187B9AC784","Orbital","sevenoaks"
"ARD5K161187B9AC784","Orbital","house"
"ARD5K161187B9AC784","Orbital","techno"
"ARD5K161187B9AC784","Orbital","electronica"
"ARD5K161187B9AC784","Orbital","electronic"
"ARD5K161187B9AC784","Orbital","ambient techno"
"ARD5K161187B9AC784","Orbital","uk"
"ARD5K161187B9AC784","Orbital","dance and electronica"
"ARG09R51187FB4D5C2","Bryan White","country"
"AR07VS41187FB37944","Mungo Jerry","uk"
"AR07VS41187FB37944","Mungo Jerry","british"
"AR07VS41187FB37944","Mungo Jerry","english"
"AR07VS41187FB37944","Mungo Jerry","classic pop and rock"
"ARB45GQ1187B98D2B4","DeGarmo & Key","christian rock"
"AR7BMMV1187FB5B2D7","Robben Ford","jazz and blues"
"ARNMWP51187FB3E963","Curtis Mayfield","funk"
"ARNMWP51187FB3E963","Curtis Mayfield","rnb"
"ARNMWP51187FB3E963","Curtis Mayfield","american"
"ARNMWP51187FB3E963","Curtis Mayfield","soul"
"ARNMWP51187FB3E963","Curtis Mayfield","soul and reggae"
"ARCHKD91187B9A0A42","The Ronettes","phil spector"
"ARCHKD91187B9A0A42","The Ronettes","american"
"ARCHKD91187B9A0A42","The Ronettes","pop"
"ARCHKD91187B9A0A42","The Ronettes","rock and indie"
"ARAO0RA1187FB587F2","My Little Airport","indie"
"ARAO0RA1187FB587F2","My Little Airport","pop"
"ARAO0RA1187FB587F2","My Little Airport","cantonese"
"ARAO0RA1187FB587F2","My Little Airport","hong kong"
"ARAO0RA1187FB587F2","My Little Airport","chinese"
"ARWPYQI1187FB4D55A","Rick Astley","uk"
"ARWPYQI1187FB4D55A","Rick Astley","british"
"ARWPYQI1187FB4D55A","Rick Astley","english"
"ARWPYQI1187FB4D55A","Rick Astley","classic pop and rock"
"AR7PPJV1187FB397CC","The James Taylor Quartet","jazz and blues"
"AR1PCLK1187FB5BBFF","Angelo Badalamenti / Keira Knightley","soundtrack"
"AR1PCLK1187FB5BBFF","Angelo Badalamenti / Keira Knightley","american"
"ARC8CQZ1187B98DECA","Jack Johnson","folk"
"ARC8CQZ1187B98DECA","Jack Johnson","soft rock"
"ARC8CQZ1187B98DECA","Jack Johnson","acoustic"
"ARC8CQZ1187B98DECA","Jack Johnson","rock"
"ARC8CQZ1187B98DECA","Jack Johnson","american"
"ARC8CQZ1187B98DECA","Jack Johnson","surf"
"ARC8CQZ1187B98DECA","Jack Johnson","pop and chart"
"ARPDVPJ1187B9ADBE9","Usher Featuring The Nu Beginning","hip hop rnb and dance hall"
"ARD842G1187B997376","Blue Rodeo","canadian"
"ARD842G1187B997376","Blue Rodeo","country rock"
"ARD842G1187B997376","Blue Rodeo","rock"
"ARD842G1187B997376","Blue Rodeo","folk"
"ARAZCWP129462A97F1","Bob Marley & The Wailers","reggae"
"ARAZCWP129462A97F1","Bob Marley & The Wailers","jamaican"
"ARAZCWP129462A97F1","Bob Marley & The Wailers","soul and reggae"
"ARAZCWP129462A97F1","Bob Marley & The Wailers","bob-marley"
"ARK7ZPW1187B99C170","Maria Callas/Gianni Raimondi/Gabriella Carturan/Plinio Clabassi/Nicola Rossi-Lemeni/Coro del Teatro alla Scala_ Milano/Noberto Mola/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni","greek"
"ARK7ZPW1187B99C170","Maria Callas/Gianni Raimondi/Gabriella Carturan/Plinio Clabassi/Nicola Rossi-Lemeni/Coro del Teatro alla Scala_ Milano/Noberto Mola/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni","european"
"AR3QRJ91187B98E4C2","Jacques Dutronc","french"
"AR3QRJ91187B98E4C2","Jacques Dutronc","european"
"AR3QRJ91187B98E4C2","Jacques Dutronc","rock and indie"
"ARGP7WY1187FB45464","Edmond Leung","cantopop"
"ARGP7WY1187FB45464","Edmond Leung","cantonese"
"ARGP7WY1187FB45464","Edmond Leung","hong kong"
"ARGP7WY1187FB45464","Edmond Leung","chinese"
"ARS1OWB1187B99EEAD","New York Dolls","punk"
"ARS1OWB1187B99EEAD","New York Dolls","usa"
"ARS1OWB1187B99EEAD","New York Dolls","classic pop and rock"
"ARS1OWB1187B99EEAD","New York Dolls","protopunk"
"ARS1OWB1187B99EEAD","New York Dolls","rock"
"ARS1OWB1187B99EEAD","New York Dolls","american"
"ARS1OWB1187B99EEAD","New York Dolls","punk rock"
"ARS1OWB1187B99EEAD","New York Dolls","glam punk"
"ARWVOHH1187FB5974B","Screamin' Jay Hawkins","classic pop and rock"
"ARJXZX41187B9B6A43","Dream Warriors","rock and indie"
"ARJXZX41187B9B6A43","Dream Warriors","hip hop"
"AR7CCCC1187FB578FF","Don Gibson","american"
"ARSG7NQ1187FB57482","Fall Out Boy","pop rock"
"ARSG7NQ1187FB57482","Fall Out Boy","pop punk"
"ARSG7NQ1187FB57482","Fall Out Boy","pop and chart"
"ARSG7NQ1187FB57482","Fall Out Boy","post-emo"
"ARSG7NQ1187FB57482","Fall Out Boy","emo-pop"
"ARGKD4W1187B990E04","Brenda Lee","country"
"ARGKD4W1187B990E04","Brenda Lee","rock"
"ARGKD4W1187B990E04","Brenda Lee","american"
"ARGKD4W1187B990E04","Brenda Lee","pop"
"ARGKD4W1187B990E04","Brenda Lee","classic pop and rock"
"AR1OBRC1187FB59AD4","Behemoth","black metal"
"AR1OBRC1187FB59AD4","Behemoth","death metal"
"AR1OBRC1187FB59AD4","Behemoth","polish"
"AR1OBRC1187FB59AD4","Behemoth","blackened death metal"
"AR1OBRC1187FB59AD4","Behemoth","metal"
"ARVNGA71187FB3C107","Faith Hill","country pop"
"ARVNGA71187FB3C107","Faith Hill","country"
"AR3FE581187FB3F90A","DJ Clue / Fabolous Sport","hip hop rnb and dance hall"
"ARH0Z131187B9B69E9","Kool Moe Dee","hip hop"
"ARBEOHF1187B9B044D","Madonna","pop"
"ARBEOHF1187B9B044D","Madonna","pop and chart"
"ARBEOHF1187B9B044D","Madonna","américain"
"ARBEOHF1187B9B044D","Madonna","electronic"
"ARBEOHF1187B9B044D","Madonna","usa"
"ARBEOHF1187B9B044D","Madonna","american"
"ARBEOHF1187B9B044D","Madonna","singer"
"ARBEOHF1187B9B044D","Madonna","tell me"
"ARBEOHF1187B9B044D","Madonna","chanteur"
"AR1OBRC1187FB59AD4","Behemoth","black metal"
"AR1OBRC1187FB59AD4","Behemoth","death metal"
"AR1OBRC1187FB59AD4","Behemoth","polish"
"AR1OBRC1187FB59AD4","Behemoth","blackened death metal"
"AR1OBRC1187FB59AD4","Behemoth","metal"
"ARNBIUE1187FB3E846","Benga","soul and reggae"
"ARHPPJK1187B9AC897","Teenage Fanclub","rock and indie"
"ARQ2PMX1187FB38D62","Hins Cheung","chinese"
"ARMPRI31187FB4F7D9","Vangelis","greek"
"ARMPRI31187FB4F7D9","Vangelis","electronic"
"ARMPRI31187FB4F7D9","Vangelis","instrumental"
"ARMPRI31187FB4F7D9","Vangelis","soundtrack"
"ARMPRI31187FB4F7D9","Vangelis","new age"
"ARMPRI31187FB4F7D9","Vangelis","soundtrack composer"
"ARMPRI31187FB4F7D9","Vangelis","experimental"
"ARMPRI31187FB4F7D9","Vangelis","progressive new age"
"ARMPRI31187FB4F7D9","Vangelis","ambient"
"ARMPRI31187FB4F7D9","Vangelis","composer"
"ARMPRI31187FB4F7D9","Vangelis","classical"
"ARMPRI31187FB4F7D9","Vangelis","progressive rock"
"ARMPRI31187FB4F7D9","Vangelis","rock"
"ARMPRI31187FB4F7D9","Vangelis","film score"
"ARMPRI31187FB4F7D9","Vangelis","easy listening soundtracks and musicals"
"ARTDQRC1187FB4EFD4","Black Eyed Peas","pop and chart"
"ARTDQRC1187FB4EFD4","Black Eyed Peas","pop"
"ARTDQRC1187FB4EFD4","Black Eyed Peas","will i am"
"ARTDQRC1187FB4EFD4","Black Eyed Peas","fergie"
"ARTDQRC1187FB4EFD4","Black Eyed Peas","united states"
"ARF3GX71187FB3EB66","Martina McBride","country"
"ARTPCQ41187B9AB42C","Adrenalin O.D.","punk"
"ARTPCQ41187B9AB42C","Adrenalin O.D.","new jersey"
"ARTPCQ41187B9AB42C","Adrenalin O.D.","usa"
"ARTPCQ41187B9AB42C","Adrenalin O.D.","new brunswick"
"ARTBFV61187FB3C250","Johnny Horton","country"
"ARTBFV61187FB3C250","Johnny Horton","american"
"ARTBFV61187FB3C250","Johnny Horton","greatest hits"
"ARUJ5A41187FB3F5F1","U2","irish"
"ARUJ5A41187FB3F5F1","U2","rock"
"ARUJ5A41187FB3F5F1","U2","ireland"
"ARUJ5A41187FB3F5F1","U2","irlandais"
"ARUJ5A41187FB3F5F1","U2","classic pop and rock"
"ARUJ5A41187FB3F5F1","U2","éire"
"ARUJ5A41187FB3F5F1","U2","irlande"
"ARSPQ0H1187B999944","Eric Burdon","classic pop and rock"
"ARSPQ0H1187B999944","Eric Burdon","rock"
"ARKSZW81187B9B695D","Mariah Carey","whistle register"
"ARKSZW81187B9B695D","Mariah Carey","rnb"
"ARKSZW81187B9B695D","Mariah Carey","pop"
"ARKSZW81187B9B695D","Mariah Carey","american"
"ARKSZW81187B9B695D","Mariah Carey","pop and chart"
"ARBM57Q1187B9AF97C","James Horner","soundtrack"
"ARBM57Q1187B9AF97C","James Horner","classical"
"ARBM57Q1187B9AF97C","James Horner","contemporary classical"
"ARBM57Q1187B9AF97C","James Horner","american"
"ARBM57Q1187B9AF97C","James Horner","easy listening soundtracks and musicals"
"ARN3X4T1187B99EA39","Jacky Cheung","chinese"
"ARN3X4T1187B99EA39","Jacky Cheung","pop"
"ARN3X4T1187B99EA39","Jacky Cheung","hong kong"
"ARN3X4T1187B99EA39","Jacky Cheung","cantonese"
"ARN3X4T1187B99EA39","Jacky Cheung","mandarin"
"AR9W3X91187FB3994C","Phil Collins","british"
"AR9W3X91187FB3994C","Phil Collins","soft rock"
"AR9W3X91187FB3994C","Phil Collins","jazz"
"AR9W3X91187FB3994C","Phil Collins","rock"
"AR9W3X91187FB3994C","Phil Collins","adult contemporary"
"AR9W3X91187FB3994C","Phil Collins","progressive rock"
"AR9W3X91187FB3994C","Phil Collins","english"
"AR9W3X91187FB3994C","Phil Collins","pop"
"AR9W3X91187FB3994C","Phil Collins","uk"
"AR9W3X91187FB3994C","Phil Collins","pop rock"
"AR9W3X91187FB3994C","Phil Collins","classic pop and rock"
"ARZVTZN1187FB579D4","Jim Reeves","classic pop and rock"
"ARQ76LG1187B9ACD84","Black Flag","hardcore punk"
"ARQ76LG1187B9ACD84","Black Flag","california"
"ARQ76LG1187B9ACD84","Black Flag","hermosa beach"
"ARQ76LG1187B9ACD84","Black Flag","usa"
"ARQ76LG1187B9ACD84","Black Flag","rock and indie"
"ARQ76LG1187B9ACD84","Black Flag","classic hardcore punk"
"ARQ76LG1187B9ACD84","Black Flag","california punk"
"ARQ76LG1187B9ACD84","Black Flag","classic punk"
"ARQ76LG1187B9ACD84","Black Flag","punk"
"ARGLOWN1187B99C06D","North Mississippi Allstars","blues"
"AROZNFA1187B99D367","John Digweed","house"
"AROZNFA1187B99D367","John Digweed","electronic"
"AROZNFA1187B99D367","John Digweed","progressive house"
"ARSPUJF1187B9A14B8","Death Cab for Cutie","indie rock"
"ARSPUJF1187B9A14B8","Death Cab for Cutie","american"
"ARSPUJF1187B9A14B8","Death Cab for Cutie","indie pop"
"ARSPUJF1187B9A14B8","Death Cab for Cutie","usa"
"ARSPUJF1187B9A14B8","Death Cab for Cutie","dream pop"
"ARSPUJF1187B9A14B8","Death Cab for Cutie","twee pop"
"ARSPUJF1187B9A14B8","Death Cab for Cutie","rock and indie"
"ARSPUJF1187B9A14B8","Death Cab for Cutie","ben gibbard"
"ARSPUJF1187B9A14B8","Death Cab for Cutie","rock"
"ARSPUJF1187B9A14B8","Death Cab for Cutie","américain"
"AR40GSU1187FB3AA01","Neil Diamond","rock"
"AR40GSU1187FB3AA01","Neil Diamond","pop"
"AR40GSU1187FB3AA01","Neil Diamond","american"
"AR40GSU1187FB3AA01","Neil Diamond","classic pop and rock"
"AR00A6H1187FB5402A","The Meatmen","detroit"
"AR00A6H1187FB5402A","The Meatmen","punk"
"AR00A6H1187FB5402A","The Meatmen","michigan"
"AR00A6H1187FB5402A","The Meatmen","usa"
"AROKAO61187FB38105","Four Tet","uk"
"AROKAO61187FB38105","Four Tet","british"
"AROKAO61187FB38105","Four Tet","english"
"AROKAO61187FB38105","Four Tet","rock and indie"
"AROKAO61187FB38105","Four Tet","downtempo"
"AROKAO61187FB38105","Four Tet","electronica"
"AROKAO61187FB38105","Four Tet","electronic"
"AROKAO61187FB38105","Four Tet","united kingdom"
"ARD6L7O1187B995ADA","Dave Valentin","jazz"
"ARVXU2X1187B9AE6D8","Evanescence","alternative rock"
"ARVXU2X1187B9AE6D8","Evanescence","rock"
"ARVXU2X1187B9AE6D8","Evanescence","american"
"ARVXU2X1187B9AE6D8","Evanescence","pop and chart"
"ARVXU2X1187B9AE6D8","Evanescence","united states"
"ARVXU2X1187B9AE6D8","Evanescence","amy lee"
"ARVXU2X1187B9AE6D8","Evanescence","alternative metal"
"ARVXU2X1187B9AE6D8","Evanescence","metal"
"ARVXU2X1187B9AE6D8","Evanescence","ben moody"
"ARVXU2X1187B9AE6D8","Evanescence","new metal"
"ARN3X4T1187B99EA39","Jacky Cheung","chinese"
"ARN3X4T1187B99EA39","Jacky Cheung","pop"
"ARN3X4T1187B99EA39","Jacky Cheung","hong kong"
"ARN3X4T1187B99EA39","Jacky Cheung","cantonese"
"ARN3X4T1187B99EA39","Jacky Cheung","mandarin"
"ARH8B5X1187FB3B6C0","Skeletonwitch","black metal"
"ARH8B5X1187FB3B6C0","Skeletonwitch","death metal"
"ARH8B5X1187FB3B6C0","Skeletonwitch","thrash metal"
"ARSC6WR1187FB40B18","Peggy Lee","jazz"
"ARSC6WR1187FB40B18","Peggy Lee","american"
"ARSC6WR1187FB40B18","Peggy Lee","pop"
"ARSC6WR1187FB40B18","Peggy Lee","easy listening soundtracks and musicals"
"ARSC6WR1187FB40B18","Peggy Lee","female vocalist"
"ARRXG5Y1187B9AA016","G Unit ft. 50 Cent_ Lloyd Banks & Tony Yayo","hip hop rnb and dance hall"
"AR37XMN1187B9AC408","Lighthouse Family","classic pop and rock"
"ARRT66G1187FB3DDF9","Freddie King","classic pop and rock"
"ARRT66G1187FB3DDF9","Freddie King","blues"
"ARSQDUN1187B98D7D7","EPMD","hip hop"
"AR93K7R1187B9AC92A","Black Debbath","norwegian"
"ARZ1PTN1187B9967D9","Gene Autry","country"
"ARZ1PTN1187B9967D9","Gene Autry","western"
"ARZ1PTN1187B9967D9","Gene Autry","american"
"ARL6FF81187FB5A916","Panic! At The Disco","pop and chart"
"ARL6FF81187FB5A916","Panic! At The Disco","united states"
"ARL6FF81187FB5A916","Panic! At The Disco","spence smith"
"ARL6FF81187FB5A916","Panic! At The Disco","brendon urie"
"ARL6FF81187FB5A916","Panic! At The Disco","jon walker"
"ARL6FF81187FB5A916","Panic! At The Disco","ryan ross"
